# x [m]            px [betax gamma] y [m]            py [betay gamma] t [s]            pz [betaz gamma] Bin Number       
 -1.791165959e-03  1.105110283e-03 -1.460026400e-04  8.231321478e-04 -3.038968761e-13  5.038176159e-04                1
 -1.038725056e-03 -8.459205138e-04  1.855552592e-03 -1.153266390e-03 -3.101296270e-13  3.271736211e-04                1
 -1.153739439e-03 -1.437256398e-03  4.858909002e-04 -2.930706330e-04 -3.057537747e-13  3.242082295e-05                1
 -1.256253608e-04  8.040922959e-04  1.750667448e-03 -1.019049179e-03 -3.281583145e-13  6.838287880e-04                1
 -1.156759859e-03  1.409882858e-03 -3.322195503e-04 -3.165561339e-04 -3.300238815e-13  2.543029689e-04                1
 -1.006786405e-03 -6.386030221e-04  4.591585068e-04  3.980153608e-04 -3.138838177e-13  1.259530632e-03                1
  9.101204055e-04 -1.419803143e-03  7.938634475e-04  3.577602030e-04 -3.170660935e-13  9.388361073e-05                1
 -2.103261565e-03  2.380900390e-04 -3.692020198e-05  9.848138337e-04 -3.127912724e-13  1.061179677e-03                1
 -8.173064277e-04 -6.217453573e-04  6.543781892e-04 -7.688036118e-04 -3.137852669e-13  1.083983938e-03                1
  7.416569493e-04 -1.414622584e-03  1.051289143e-03  2.855182817e-04 -3.312590306e-13  2.645178963e-04                1
  7.121873611e-04 -5.366074542e-04  1.389680474e-03 -1.278869589e-03 -3.260398422e-13  4.787405099e-04                1
 -3.754458363e-04 -1.432205149e-03  1.063834911e-03 -2.552554837e-04 -3.358844484e-13  1.904744306e-04                1
  1.071189433e-04 -2.369457020e-04 -6.097615717e-04 -1.389688619e-03 -3.183303940e-13  4.065338069e-04                1
 -8.686476427e-04  4.456643679e-04  1.083208776e-03  4.029543248e-04 -3.351219753e-13  1.338528499e-03                1
  4.546359167e-04  4.990834617e-04  1.884120407e-03  1.112273902e-03 -3.176860122e-13  8.163393454e-04                1
  1.901716935e-03  6.577403059e-04 -6.653534397e-04  7.492856795e-05 -3.204280241e-13  1.309355131e-03                1
 -8.283248349e-04 -1.389492913e-03  2.030702720e-04 -4.055623566e-04 -3.299414625e-13  2.397416926e-04                1
  1.346557599e-03 -3.083043271e-06  1.294864585e-03  1.055626209e-03 -3.227625358e-13  1.018965780e-03                1
  2.451036670e-04 -1.091742561e-03 -9.457067297e-04 -5.756933314e-04 -3.245865297e-13  7.932987013e-04                1
 -1.172300469e-03  5.679053473e-04 -3.901262075e-04  1.038384775e-04 -3.287093574e-13  1.348832290e-03                1
  3.078143490e-04 -9.494127303e-04  1.346958061e-03  1.094562294e-03 -3.147008273e-13  2.306432574e-04                1
  3.723365614e-04 -6.468670194e-04 -1.848699919e-03  1.100096774e-03 -3.236462555e-13  7.238767898e-04                1
  4.593859203e-04 -7.753295034e-04  8.823344349e-05 -1.181036636e-03 -3.273508912e-13  3.958081444e-04                1
  1.073875972e-03 -9.969996372e-04 -1.756310860e-04 -7.628232546e-04 -3.381139368e-13  7.594339116e-04                1
  1.368575658e-03 -1.346358470e-03 -8.949642925e-04  5.711894918e-04 -3.424326904e-13  1.170849876e-04                1
 -1.041207825e-03 -3.186693449e-04  1.665234902e-05  1.022319615e-03 -3.619764833e-13  1.002975530e-03                1
 -1.741465197e-03 -4.134039096e-04  1.173630331e-03 -7.767810218e-04 -3.651180061e-13  1.174034034e-03                1
 -1.141867821e-04  1.098334102e-03  1.843902436e-03  5.178348488e-04 -3.398298348e-13  8.235027205e-04                1
 -1.755496228e-03  2.490562020e-04  6.604394103e-04  3.635228159e-04 -3.475124641e-13  1.399453333e-03                1
 -1.689600353e-03  1.409041536e-03 -7.563975875e-04 -1.641402154e-04 -3.541775227e-13  3.745762937e-04                1
  1.590588934e-04 -1.146547889e-03  1.098706924e-03  5.197904391e-04 -3.465779616e-13  7.535869541e-04                1
